bucket,path,size,mtime
B,data/raw/N100_constituents/SOLARINDS.csv,859018,2026-07-20 11:29
B,data/raw/N100_constituents/SUNPHARMA.csv,976698,2026-07-20 11:29
B,data/raw/N100_constituents/TATACAP.csv,28479,2026-07-20 11:29
B,data/raw/N100_constituents/TATACONSUM.csv,976216,2026-07-20 11:30
B,data/raw/N100_constituents/TATAPOWER.csv,991822,2026-07-20 11:30
B,data/raw/N100_constituents/TATASTEEL.csv,983077,2026-07-20 11:30
B,data/raw/N100_constituents/TCS.csv,889668,2026-07-20 11:30
B,data/raw/N100_constituents/TECHM.csv,815926,2026-07-20 11:30
B,data/raw/N100_constituents/TITAN.csv,950507,2026-07-20 11:30
B,data/raw/N100_constituents/TMCV.csv,24546,2026-07-20 11:30
B,data/raw/N100_constituents/TMPV.csv,1140651,2026-07-20 11:30
B,data/raw/N100_constituents/TORNTPHARM.csv,1019018,2026-07-20 11:31
B,data/raw/N100_constituents/TRENT.csv,942129,2026-07-20 11:31
B,data/raw/N100_constituents/TVSMOTOR.csv,959678,2026-07-20 11:31
B,data/raw/N100_constituents/ULTRACEMCO.csv,926087,2026-07-20 11:31
B,data/raw/N100_constituents/UNIONBANK.csv,972631,2026-07-20 11:31
B,data/raw/N100_constituents/UNITDSPR.csv,999336,2026-07-20 11:31
B,data/raw/N100_constituents/VBL.csv,398162,2026-07-20 11:31
B,data/raw/N100_constituents/VEDL.csv,992118,2026-07-20 11:31
B,data/raw/N100_constituents/WIPRO.csv,975771,2026-07-20 11:32
B,data/raw/N100_constituents/ZYDUSLIFE.csv,977006,2026-07-20 11:32
B,data/raw/nifty100_benchmark/ABB.csv,942814,2026-07-20 11:20
B,data/raw/nifty100_benchmark/ADANIENSOL.csv,475599,2026-07-20 11:20
B,data/raw/nifty100_benchmark/ADANIENT.csv,1009823,2026-07-20 11:20
B,data/raw/nifty100_benchmark/ADANIGREEN.csv,352421,2026-07-20 11:21
B,data/raw/nifty100_benchmark/ADANIPORTS.csv,776531,2026-07-20 11:21
B,data/raw/nifty100_benchmark/ADANIPOWER.csv,715472,2026-07-20 11:21
B,data/raw/nifty100_benchmark/AMBUJACEM.csv,967753,2026-07-20 11:21
B,data/raw/nifty100_benchmark/APOLLOHOSP.csv,984808,2026-07-20 11:21
B,data/raw/nifty100_benchmark/ASIANPAINT.csv,979781,2026-07-20 11:21
B,data/raw/nifty100_benchmark/AXISBANK.csv,1045197,2026-07-20 11:21
B,data/raw/nifty100_benchmark/BAJAJ-AUTO.csv,773037,2026-07-20 11:21
B,data/raw/nifty100_benchmark/BAJAJFINSV.csv,758786,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BAJAJHLDNG.csv,1001378,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BAJFINANCE.csv,973316,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BANKBARODA.csv,980675,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BEL.csv,958251,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BHARTIARTL.csv,1024370,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BOSCHLTD.csv,995917,2026-07-20 11:22
B,data/raw/nifty100_benchmark/BPCL.csv,971229,2026-07-20 11:23
B,data/raw/nifty100_benchmark/BRITANNIA.csv,987766,2026-07-20 11:23
B,data/raw/nifty100_benchmark/CANBK.csv,978680,2026-07-20 11:23
B,data/raw/nifty100_benchmark/CGPOWER.csv,942740,2026-07-20 11:23
B,data/raw/nifty100_benchmark/CHOLAFIN.csv,950252,2026-07-20 11:23
B,data/raw/nifty100_benchmark/CIPLA.csv,950474,2026-07-20 11:23
B,data/raw/nifty100_benchmark/COALINDIA.csv,718463,2026-07-20 11:23
B,data/raw/nifty100_benchmark/CUMMINSIND.csv,979830,2026-07-20 11:24
B,data/raw/nifty100_benchmark/DIVISLAB.csv,966177,2026-07-20 11:24
B,data/raw/nifty100_benchmark/DLF.csv,759671,2026-07-20 11:24
B,data/raw/nifty100_benchmark/DMART.csv,401896,2026-07-20 11:24
B,data/raw/nifty100_benchmark/DRREDDY.csv,1050784,2026-07-20 11:24
B,data/raw/nifty100_benchmark/EICHERMOT.csv,972652,2026-07-20 11:24
B,data/raw/nifty100_benchmark/ENRIN.csv,42184,2026-07-20 11:24
B,data/raw/nifty100_benchmark/ETERNAL.csv,210548,2026-07-20 11:24
B,data/raw/nifty100_benchmark/GAIL.csv,1012575,2026-07-20 11:24
B,data/raw/nifty100_benchmark/GODREJCP.csv,966859,2026-07-20 11:24
B,data/raw/nifty100_benchmark/GRASIM.csv,964530,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HAL.csv,349153,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HCLTECH.csv,956332,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HDFCAMC.csv,346251,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HDFCBANK.csv,961933,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HDFCLIFE.csv,371353,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HINDALCO.csv,968232,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HINDUNILVR.csv,988163,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HINDZINC.csv,995272,2026-07-20 11:25
B,data/raw/nifty100_benchmark/HYUNDAI.csv,71858,2026-07-20 11:25
B,data/raw/nifty100_benchmark/ICICIBANK.csv,985395,2026-07-20 11:26
B,data/raw/nifty100_benchmark/INDHOTEL.csv,1026196,2026-07-20 11:26
B,data/raw/nifty100_benchmark/INDIGO.csv,463066,2026-07-20 11:26
B,data/raw/nifty100_benchmark/INFY.csv,957951,2026-07-20 11:26
B,data/raw/nifty100_benchmark/IOC.csv,961482,2026-07-20 11:26
B,data/raw/nifty100_benchmark/IRFC.csv,225522,2026-07-20 11:26
B,data/raw/nifty100_benchmark/ITC.csv,980278,2026-07-20 11:26
B,data/raw/nifty100_benchmark/JINDALSTEL.csv,975328,2026-07-20 11:26
B,data/raw/nifty100_benchmark/JIOFIN.csv,121561,2026-07-20 11:26
B,data/raw/nifty100_benchmark/JSWSTEEL.csv,942395,2026-07-20 11:27
B,data/raw/nifty100_benchmark/KOTAKBANK.csv,973572,2026-07-20 11:27
B,data/raw/nifty100_benchmark/LODHA.csv,221536,2026-07-20 11:27
B,data/raw/nifty100_benchmark/LT.csv,951963,2026-07-20 11:27
B,data/raw/nifty100_benchmark/M&M.csv,946246,2026-07-20 11:27
B,data/raw/nifty100_benchmark/MARUTI.csv,955285,2026-07-20 11:27
B,data/raw/nifty100_benchmark/MAXHEALTH.csv,254375,2026-07-20 11:27
B,data/raw/nifty100_benchmark/MAZDOCK.csv,247916,2026-07-20 11:27
B,data/raw/nifty100_benchmark/MOTHERSON.csv,1037301,2026-07-20 11:27
B,data/raw/nifty100_benchmark/MUTHOOTFIN.csv,665978,2026-07-20 11:27
B,data/raw/nifty100_benchmark/NESTLEIND.csv,971430,2026-07-20 11:28
B,data/raw/nifty100_benchmark/NIFTY100.csv,321056,2026-06-23 15:25
B,data/raw/nifty100_benchmark/NTPC.csv,884789,2026-07-20 11:28
B,data/raw/nifty100_benchmark/ONGC.csv,996548,2026-07-20 11:28
B,data/raw/nifty100_benchmark/PFC.csv,761620,2026-07-20 11:28
B,data/raw/nifty100_benchmark/PIDILITIND.csv,965891,2026-07-20 11:28
B,data/raw/nifty100_benchmark/PNB.csv,941431,2026-07-20 11:28
B,data/raw/nifty100_benchmark/POWERGRID.csv,768000,2026-07-20 11:28
B,data/raw/nifty100_benchmark/RECLTD.csv,738797,2026-07-20 11:28
B,data/raw/nifty100_benchmark/RELIANCE.csv,1093448,2026-07-20 11:28
B,data/raw/nifty100_benchmark/SBILIFE.csv,379602,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SBIN.csv,950730,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SHREECEM.csv,993991,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SHRIRAMFIN.csv,968397,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SIEMENS.csv,1029261,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SOLARINDS.csv,859018,2026-07-20 11:29
B,data/raw/nifty100_benchmark/SUNPHARMA.csv,976698,2026-07-20 11:29
B,data/raw/nifty100_benchmark/TATACAP.csv,28479,2026-07-20 11:29
B,data/raw/nifty100_benchmark/TATACONSUM.csv,976216,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TATAPOWER.csv,991822,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TATASTEEL.csv,983077,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TCS.csv,889668,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TECHM.csv,815926,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TITAN.csv,950507,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TMCV.csv,24546,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TMPV.csv,1140651,2026-07-20 11:30
B,data/raw/nifty100_benchmark/TORNTPHARM.csv,1019018,2026-07-20 11:31
B,data/raw/nifty100_benchmark/TRENT.csv,942129,2026-07-20 11:31
B,data/raw/nifty100_benchmark/TVSMOTOR.csv,959678,2026-07-20 11:31
B,data/raw/nifty100_benchmark/ULTRACEMCO.csv,926087,2026-07-20 11:31
B,data/raw/nifty100_benchmark/UNIONBANK.csv,972631,2026-07-20 11:31
B,data/raw/nifty100_benchmark/UNITDSPR.csv,999336,2026-07-20 11:31
B,data/raw/nifty100_benchmark/VBL.csv,398162,2026-07-20 11:31
B,data/raw/nifty100_benchmark/VEDL.csv,992118,2026-07-20 11:31
B,data/raw/nifty100_benchmark/WIPRO.csv,975771,2026-07-20 11:32
B,data/raw/nifty100_benchmark/ZYDUSLIFE.csv,977006,2026-07-20 11:32
B,data/raw/nifty50/ADANIENT.csv,955471,2026-06-12 10:26
B,data/raw/nifty50/ADANIPORTS.csv,762201,2026-06-12 10:26
B,data/raw/nifty50/APOLLOHOSP.csv,965992,2026-06-12 10:26
B,data/raw/nifty50/ASIANPAINT.csv,961187,2026-06-12 10:26
B,data/raw/nifty50/AXISBANK.csv,990021,2026-06-12 10:26
B,data/raw/nifty50/BAJAJ-AUTO.csv,758577,2026-06-12 10:26
B,data/raw/nifty50/BAJAJFINSV.csv,736407,2026-06-12 10:26
B,data/raw/nifty50/BAJFINANCE.csv,927665,2026-06-12 10:26
B,data/raw/nifty50/BEL.csv,933158,2026-06-12 10:26
B,data/raw/nifty50/BELRISE.csv,41969,2026-06-12 10:26
B,data/raw/nifty50/BHARTIARTL.csv,996885,2026-06-12 10:26
B,data/raw/nifty50/BPCL.csv,916838,2026-06-12 10:26
B,data/raw/nifty50/BRITANNIA.csv,953593,2026-06-12 10:26
B,data/raw/nifty50/CIPLA.csv,931647,2026-06-12 10:26
B,data/raw/nifty50/COALINDIA.csv,637560,2026-06-12 10:26
B,data/raw/nifty50/DRREDDY.csv,946909,2026-06-12 10:26
B,data/raw/nifty50/EICHERMOT.csv,953564,2026-06-12 10:26
B,data/raw/nifty50/ETERNAL.csv,196671,2026-06-12 10:26
B,data/raw/nifty50/GRASIM.csv,939798,2026-06-12 10:26
B,data/raw/nifty50/HCLTECH.csv,928365,2026-06-12 10:26
B,data/raw/nifty50/HDFCBANK.csv,939103,2026-06-12 10:26
B,data/raw/nifty50/HDFCLIFE.csv,346986,2026-06-12 10:26
B,data/raw/nifty50/HEROMOTOCO.csv,972460,2026-06-12 10:26
B,data/raw/nifty50/HINDALCO.csv,949358,2026-06-12 10:26
B,data/raw/nifty50/HINDUNILVR.csv,968550,2026-06-12 10:26
B,data/raw/nifty50/ICICIBANK.csv,966533,2026-06-12 10:26
B,data/raw/nifty50/INDUSINDBK.csv,957784,2026-06-12 10:25
B,data/raw/nifty50/INFY.csv,939313,2026-06-12 10:25
B,data/raw/nifty50/ITC.csv,925160,2026-06-12 10:25
B,data/raw/nifty50/ITCHOTELS.csv,55770,2026-06-12 10:25
B,data/raw/nifty50/JSWSTEEL.csv,911157,2026-06-12 10:25
B,data/raw/nifty50/KOTAKBANK.csv,942163,2026-06-12 10:25
B,data/raw/nifty50/LICI.csv,161227,2026-06-12 10:25
B,data/raw/nifty50/LT.csv,930217,2026-06-12 10:25
B,data/raw/nifty50/LTF.csv,577210,2026-06-12 10:25
B,data/raw/nifty50/LTFOODS.csv,756799,2026-06-12 10:25
B,data/raw/nifty50/LTIM.csv,397832,2026-06-12 10:25
B,data/raw/nifty50/LTTS.csv,390703,2026-06-12 10:25
B,data/raw/nifty50/M&M.csv,927705,2026-06-12 10:25
B,data/raw/nifty50/M&MFIN.csv,808444,2026-06-12 10:25
B,data/raw/nifty50/MARUTI.csv,936956,2026-06-12 10:25
B,data/raw/nifty50/NESTLEIND.csv,921044,2026-06-12 10:25
B,data/raw/nifty50/NTPC.csv,854934,2026-06-12 10:25
B,data/raw/nifty50/NTPCGREEN.csv,62521,2026-06-12 10:25
B,data/raw/nifty50/ONGC.csv,930033,2026-06-12 10:25
B,data/raw/nifty50/POWERGRID.csv,752389,2026-06-12 10:25
B,data/raw/nifty50/RELIANCE.csv,1073693,2026-06-12 10:25
B,data/raw/nifty50/SBILIFE.csv,354540,2026-06-12 10:25
B,data/raw/nifty50/SBIN.csv,932264,2026-06-12 10:25
B,data/raw/nifty50/SHRIRAMFIN.csv,943466,2026-06-12 10:25
B,data/raw/nifty50/SUNPHARMA.csv,953445,2026-06-12 10:25
B,data/raw/nifty50/TATACONSUM.csv,958463,2026-06-12 10:25
B,data/raw/nifty50/TATASTEEL.csv,956483,2026-06-12 10:25
B,data/raw/nifty50/TCS.csv,867283,2026-06-12 10:25
B,data/raw/nifty50/TECHM.csv,800175,2026-06-12 10:25
B,data/raw/nifty50/TITAN.csv,928415,2026-06-12 10:25
B,data/raw/nifty50/ULTRACEMCO.csv,908997,2026-06-12 10:25
B,data/raw/nifty50/WIPRO.csv,932237,2026-06-12 10:25
C,nautilus/data/scores_58.parquet,1022743,2026-08-20 18:23
C,nautilus/data/scores_74.parquet,1317059,2026-08-20 18:23
C,nautilus/data/scores_mid.parquet,2177922,2026-08-20 18:23
C,nautilus/data/scores_n100.parquet,1662948,2026-08-20 18:23
C,nautilus/reports/58/fills.csv,289085,2026-08-19 11:04
C,nautilus/reports/58/orders.csv,335884,2026-08-19 11:04
C,nautilus/reports/58/positions.csv,175314,2026-08-19 11:04
C,nautilus/reports/74/fills.csv,276227,2026-08-19 11:04
C,nautilus/reports/74/orders.csv,320676,2026-08-19 11:04
C,nautilus/reports/74/positions.csv,166777,2026-08-19 11:04
C,nautilus/reports/mid/fills.csv,303431,2026-08-21 15:22
C,nautilus/reports/mid/orders.csv,346431,2026-08-21 15:22
C,nautilus/reports/mid/positions.csv,178368,2026-08-21 15:22
C,nautilus/reports/mid__exp20_FILTERED/fills.csv,312427,2026-08-20 23:18
C,nautilus/reports/mid__exp20_FILTERED/orders.csv,358638,2026-08-20 23:18
C,nautilus/reports/mid__exp20_FILTERED/positions.csv,184428,2026-08-20 23:18
C,nautilus/reports/mid__exp20_unfiltered/fills.csv,315401,2026-08-20 23:18
C,nautilus/reports/mid__exp20_unfiltered/orders.csv,357302,2026-08-20 23:18
C,nautilus/reports/mid__exp20_unfiltered/positions.csv,183786,2026-08-20 23:18
C,nautilus/reports/mid__gd_FILTERED/fills.csv,312427,2026-08-20 23:21
C,nautilus/reports/mid__gd_FILTERED/orders.csv,358638,2026-08-20 23:21
C,nautilus/reports/mid__gd_FILTERED/positions.csv,184428,2026-08-20 23:21
C,nautilus/reports/mid__gd_unfiltered/fills.csv,315401,2026-08-20 23:20
C,nautilus/reports/mid__gd_unfiltered/orders.csv,357302,2026-08-20 23:20
C,nautilus/reports/mid__gd_unfiltered/positions.csv,183786,2026-08-20 23:20
C,nautilus/reports/mid__pf_FILTERED/fills.csv,312427,2026-08-20 23:24
C,nautilus/reports/mid__pf_FILTERED/orders.csv,358638,2026-08-20 23:24
C,nautilus/reports/mid__pf_FILTERED/positions.csv,184428,2026-08-20 23:24
C,nautilus/reports/mid__pf_unfiltered/fills.csv,315401,2026-08-20 23:23
C,nautilus/reports/mid__pf_unfiltered/orders.csv,357302,2026-08-20 23:23
C,nautilus/reports/mid__pf_unfiltered/positions.csv,183786,2026-08-20 23:23
C,nautilus/reports/n100/fills.csv,296855,2026-08-21 15:23
C,nautilus/reports/n100/orders.csv,345383,2026-08-21 15:23
C,nautilus/reports/n100/positions.csv,179139,2026-08-21 15:23
C,nautilus/reports/n100__exp20_FILTERED/fills.csv,313235,2026-08-20 23:19
C,nautilus/reports/n100__exp20_FILTERED/orders.csv,362774,2026-08-20 23:19
C,nautilus/reports/n100__exp20_FILTERED/positions.csv,187943,2026-08-20 23:19
C,nautilus/reports/n100__exp20_unfiltered/fills.csv,312887,2026-08-20 23:19
C,nautilus/reports/n100__exp20_unfiltered/orders.csv,361335,2026-08-20 23:19
C,nautilus/reports/n100__exp20_unfiltered/positions.csv,187187,2026-08-20 23:19
C,nautilus/reports/n100__gd_FILTERED/fills.csv,313235,2026-08-20 23:22
C,nautilus/reports/n100__gd_FILTERED/orders.csv,362774,2026-08-20 23:22
C,nautilus/reports/n100__gd_FILTERED/positions.csv,187943,2026-08-20 23:22
C,nautilus/reports/n100__gd_unfiltered/fills.csv,312887,2026-08-20 23:21
C,nautilus/reports/n100__gd_unfiltered/orders.csv,361335,2026-08-20 23:21
C,nautilus/reports/n100__gd_unfiltered/positions.csv,187187,2026-08-20 23:21
C,nautilus/reports/n100__pf_FILTERED/fills.csv,313235,2026-08-20 23:25
C,nautilus/reports/n100__pf_FILTERED/orders.csv,362774,2026-08-20 23:25
C,nautilus/reports/n100__pf_FILTERED/positions.csv,187943,2026-08-20 23:25
C,nautilus/reports/n100__pf_unfiltered/fills.csv,312887,2026-08-20 23:24
C,nautilus/reports/n100__pf_unfiltered/orders.csv,361335,2026-08-20 23:24
C,nautilus/reports/n100__pf_unfiltered/positions.csv,187187,2026-08-20 23:24
C,results/metrics/.DS_Store,6148,2026-08-21 18:09
C,results/metrics/DAILY_LOG_58.txt,5250347,2026-08-20 18:23
C,results/metrics/FINAL_SUMMARY_TABLE.csv,560,2026-08-20 18:23
C,results/metrics/FINAL_comparison.csv,283,2026-08-20 18:22
C,results/metrics/FINAL_equity.csv,119803,2026-08-20 18:22
C,results/metrics/FINAL_params.json,658,2026-08-20 18:22
C,results/metrics/FINAL_trades.csv,29519,2026-08-20 18:22
C,results/metrics/FINAL_val_periods.csv,189,2026-08-20 18:22
C,results/metrics/FINAL_val_seeds.csv,143,2026-08-20 18:22
C,results/metrics/FINAL_val_volwin.csv,261,2026-08-20 18:22
C,results/metrics/FINAL_yearly.csv,169,2026-08-20 18:22
C,results/metrics/breadth_val_periods.csv,159,2026-08-20 18:22
C,results/metrics/breadth_val_seeds.csv,240,2026-08-20 18:22
C,results/metrics/cash_series_58.csv,147434,2026-08-20 18:23
C,results/metrics/chart_FINAL.png,335400,2026-08-20 18:22
C,results/metrics/chart_FINAL_58_74_N100.png,749960,2026-08-20 18:23
C,results/metrics/chart_FINAL_58_74_N100_matched.png,778567,2026-08-20 18:23
C,results/metrics/chart_FINAL_table.png,122484,2026-08-20 18:23
C,results/metrics/chart_all_stocks.png,468079,2026-08-20 18:23
C,results/metrics/chart_decay.png,148257,2026-08-20 18:22
C,results/metrics/chart_equity.png,322446,2026-08-20 18:23
C,results/metrics/chart_v2FINAL.png,329354,2026-08-20 18:22
C,results/metrics/combined_PORTFOLIO.png,314800,2026-08-20 18:23
C,results/metrics/combined_charts/ADANIENT.png,199901,2026-08-20 18:22
C,results/metrics/combined_charts/ADANIPORTS.png,212316,2026-08-20 18:22
C,results/metrics/combined_charts/APOLLOHOSP.png,220928,2026-08-20 18:22
C,results/metrics/combined_charts/ASIANPAINT.png,230456,2026-08-20 18:22
C,results/metrics/combined_charts/AXISBANK.png,199959,2026-08-20 18:22
C,results/metrics/combined_charts/BAJAJ-AUTO.png,184578,2026-08-20 18:22
C,results/metrics/combined_charts/BAJAJFINSV.png,201708,2026-08-20 18:22
C,results/metrics/combined_charts/BAJFINANCE.png,198694,2026-08-20 18:22
C,results/metrics/combined_charts/BEL.png,208404,2026-08-20 18:22
C,results/metrics/combined_charts/BELRISE.png,58592,2026-08-20 18:22
C,results/metrics/combined_charts/BHARTIARTL.png,209267,2026-08-20 18:22
C,results/metrics/combined_charts/BPCL.png,237668,2026-08-20 18:22
C,results/metrics/combined_charts/BRITANNIA.png,218851,2026-08-20 18:22
C,results/metrics/combined_charts/CIPLA.png,217034,2026-08-20 18:22
C,results/metrics/combined_charts/COALINDIA.png,208120,2026-08-20 18:22
C,results/metrics/combined_charts/DRREDDY.png,240655,2026-08-20 18:22
C,results/metrics/combined_charts/EICHERMOT.png,195829,2026-08-20 18:22
C,results/metrics/combined_charts/ETERNAL.png,99017,2026-08-20 18:22
C,results/metrics/combined_charts/GRASIM.png,185762,2026-08-20 18:22
C,results/metrics/combined_charts/HCLTECH.png,195886,2026-08-20 18:22
C,results/metrics/combined_charts/HDFCBANK.png,212647,2026-08-20 18:22
C,results/metrics/combined_charts/HDFCLIFE.png,225661,2026-08-20 18:22
C,results/metrics/combined_charts/HEROMOTOCO.png,207400,2026-08-20 18:22
C,results/metrics/combined_charts/HINDALCO.png,190929,2026-08-20 18:22
C,results/metrics/combined_charts/HINDUNILVR.png,243843,2026-08-20 18:22
C,results/metrics/combined_charts/ICICIBANK.png,189598,2026-08-20 18:22
C,results/metrics/combined_charts/INDUSINDBK.png,177817,2026-08-20 18:22
C,results/metrics/combined_charts/INFY.png,209424,2026-08-20 18:22
C,results/metrics/combined_charts/ITC.png,189659,2026-08-20 18:22
C,results/metrics/combined_charts/ITCHOTELS.png,67076,2026-08-20 18:22
C,results/metrics/combined_charts/JSWSTEEL.png,191694,2026-08-20 18:22
C,results/metrics/combined_charts/KOTAKBANK.png,240112,2026-08-20 18:22
C,results/metrics/combined_charts/LICI.png,85683,2026-08-20 18:22
C,results/metrics/combined_charts/LT.png,180673,2026-08-20 18:22
C,results/metrics/combined_charts/LTF.png,234707,2026-08-20 18:22
C,results/metrics/combined_charts/LTFOODS.png,211577,2026-08-20 18:22
C,results/metrics/combined_charts/LTIM.png,219009,2026-08-20 18:22
C,results/metrics/combined_charts/LTTS.png,243886,2026-08-20 18:22
C,results/metrics/combined_charts/M&M.png,164901,2026-08-20 18:22
C,results/metrics/combined_charts/M&MFIN.png,220388,2026-08-20 18:22
C,results/metrics/combined_charts/MARUTI.png,190594,2026-08-20 18:22
C,results/metrics/combined_charts/NESTLEIND.png,245162,2026-08-20 18:22
C,results/metrics/combined_charts/NTPC.png,185594,2026-08-20 18:22
C,results/metrics/combined_charts/NTPCGREEN.png,78924,2026-08-20 18:22
C,results/metrics/combined_charts/ONGC.png,205651,2026-08-20 18:22
C,results/metrics/combined_charts/POWERGRID.png,214292,2026-08-20 18:22
C,results/metrics/combined_charts/RELIANCE.png,204099,2026-08-20 18:22
C,results/metrics/combined_charts/SBILIFE.png,190178,2026-08-20 18:22
C,results/metrics/combined_charts/SBIN.png,183218,2026-08-20 18:23
C,results/metrics/combined_charts/SHRIRAMFIN.png,222051,2026-08-20 18:23
C,results/metrics/combined_charts/SUNPHARMA.png,204330,2026-08-20 18:23
C,results/metrics/combined_charts/TATACONSUM.png,205098,2026-08-20 18:23
C,results/metrics/combined_charts/TATASTEEL.png,212718,2026-08-20 18:23
C,results/metrics/combined_charts/TCS.png,195836,2026-08-20 18:23
C,results/metrics/combined_charts/TECHM.png,221492,2026-08-20 18:23
C,results/metrics/combined_charts/TITAN.png,200359,2026-08-20 18:23
C,results/metrics/combined_charts/ULTRACEMCO.png,208169,2026-08-20 18:23
C,results/metrics/combined_charts/WIPRO.png,198798,2026-08-20 18:23
C,results/metrics/daily_decisions_58.csv,6476,2026-08-20 18:23
C,results/metrics/daily_holdings_58.csv,787908,2026-08-20 18:23
C,results/metrics/daily_ranking_58.csv,137504,2026-08-20 18:23
C,results/metrics/daily_skipped_58.csv,694,2026-08-20 18:23
C,results/metrics/daily_summary_58.csv,128323,2026-08-20 18:23
C,results/metrics/daily_trades_58.csv,47094,2026-08-20 18:23
C,results/metrics/daily_trades_v1_58.csv,38079,2026-08-20 18:22
C,results/metrics/decay_factor_ic.csv,224,2026-08-20 18:22
C,results/metrics/ewma_vs_rolling_REPORT.txt,4056,2026-07-29 14:40
C,results/metrics/ewma_vs_rolling_metrics.csv,910,2026-07-29 14:40
C,results/metrics/ewma_vs_rolling_validation.csv,208,2026-07-29 14:40
C,results/metrics/fair_comparison_table.csv,604,2026-08-20 18:23
C,results/metrics/feature_dictionary.csv,1944,2026-08-20 18:23
C,results/metrics/panel_sample.csv,149837,2026-08-20 18:23
C,results/metrics/panel_summary.csv,1428,2026-08-20 18:23
C,results/metrics/per_stock_charts/ADANIENT.png,113252,2026-08-20 18:22
C,results/metrics/per_stock_charts/ADANIPORTS.png,114439,2026-08-20 18:22
C,results/metrics/per_stock_charts/APOLLOHOSP.png,110944,2026-08-20 18:22
C,results/metrics/per_stock_charts/ASIANPAINT.png,133848,2026-08-20 18:22
C,results/metrics/per_stock_charts/AXISBANK.png,119695,2026-08-20 18:22
C,results/metrics/per_stock_charts/BAJAJ-AUTO.png,102571,2026-08-20 18:22
C,results/metrics/per_stock_charts/BAJAJFINSV.png,118138,2026-08-20 18:22
C,results/metrics/per_stock_charts/BAJFINANCE.png,119907,2026-08-20 18:22
C,results/metrics/per_stock_charts/BEL.png,100648,2026-08-20 18:22
C,results/metrics/per_stock_charts/BELRISE.png,68100,2026-08-20 18:22
C,results/metrics/per_stock_charts/BHARTIARTL.png,100403,2026-08-20 18:22
C,results/metrics/per_stock_charts/BPCL.png,143799,2026-08-20 18:22
C,results/metrics/per_stock_charts/BRITANNIA.png,119889,2026-08-20 18:22
C,results/metrics/per_stock_charts/CIPLA.png,111480,2026-08-20 18:22
C,results/metrics/per_stock_charts/COALINDIA.png,118470,2026-08-20 18:22
C,results/metrics/per_stock_charts/DRREDDY.png,135208,2026-08-20 18:22
C,results/metrics/per_stock_charts/EICHERMOT.png,102674,2026-08-20 18:22
C,results/metrics/per_stock_charts/ETERNAL.png,101349,2026-08-20 18:22
C,results/metrics/per_stock_charts/GRASIM.png,107211,2026-08-20 18:22
C,results/metrics/per_stock_charts/HCLTECH.png,111464,2026-08-20 18:22
C,results/metrics/per_stock_charts/HDFCBANK.png,128306,2026-08-20 18:22
C,results/metrics/per_stock_charts/HDFCLIFE.png,136106,2026-08-20 18:22
C,results/metrics/per_stock_charts/HEROMOTOCO.png,125533,2026-08-20 18:22
C,results/metrics/per_stock_charts/HINDALCO.png,104151,2026-08-20 18:22
C,results/metrics/per_stock_charts/HINDUNILVR.png,146118,2026-08-20 18:22
C,results/metrics/per_stock_charts/ICICIBANK.png,108920,2026-08-20 18:22
C,results/metrics/per_stock_charts/INDUSINDBK.png,116139,2026-08-20 18:22
C,results/metrics/per_stock_charts/INFY.png,125010,2026-08-20 18:22
C,results/metrics/per_stock_charts/ITC.png,113141,2026-08-20 18:22
C,results/metrics/per_stock_charts/ITCHOTELS.png,76321,2026-08-20 18:22
C,results/metrics/per_stock_charts/JSWSTEEL.png,109025,2026-08-20 18:22
C,results/metrics/per_stock_charts/KOTAKBANK.png,140377,2026-08-20 18:22
C,results/metrics/per_stock_charts/LICI.png,94515,2026-08-20 18:22
C,results/metrics/per_stock_charts/LT.png,103652,2026-08-20 18:22
C,results/metrics/per_stock_charts/LTF.png,138332,2026-08-20 18:22
C,results/metrics/per_stock_charts/LTFOODS.png,110647,2026-08-20 18:22
C,results/metrics/per_stock_charts/LTIM.png,126860,2026-08-20 18:22
